2023-05-03_14-06-27,0.000000
2023-05-03_14-06-28,0.000000
2023-05-03_14-06-29,0.000000
2023-05-03_14-06-30,0.000000
2023-05-03_14-06-31,0.000000
2023-05-03_14-06-32,0.000000
2023-05-03_14-06-33,0.000000
