2023-05-05_11-08-26,0.000000
2023-05-05_11-08-36,0.000000
2023-05-05_11-08-46,0.000000
2023-05-05_11-08-56,0.000000
2023-05-05_11-09-06,0.000000
2023-05-05_11-09-16,0.000000
2023-05-05_11-09-26,0.000000
2023-05-05_11-09-36,0.000000
2023-05-05_11-09-46,0.000000
2023-05-05_11-09-56,0.000000
