2023-05-03_14-00-35,0.000000
2023-05-03_14-00-36,0.000000
2023-05-03_14-00-37,0.000000
2023-05-03_14-00-38,0.000000
2023-05-03_14-00-39,0.000000
2023-05-03_14-00-40,0.000000
2023-05-03_14-00-41,0.000000
2023-05-03_14-00-42,0.000000
2023-05-03_14-00-43,0.000000
